ID;type;length;Replicate;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F1415;F1617;F18
slr0021-5UTR(Kopf);feature;45;1;0;0;0;0;0;0;1.5;0;0;0;0;0;0;0;0;0
slr0022;feature;372;1;0;0;0;0;0;6.5;8;11.5;4.5;2;0;0;0;0;0;2
slr0022-3UTR(Kopf);feature;232;1;0;0;0;0;0;3;3;5;0;0;0;0;0;0;0;0
slr0022-5UTR(Kopf);feature;86;1;0;0;0;0;0;2.5;2;1.5;0.5;0;0;0;0;0;0;0
slr0023;feature;615;1;0;0;0;0;0;1;0;2;2;0;2;0;0;0;0;0
slr0031;feature;1755;1;0;0;1;0.5;9.5;24.5;43.5;16.5;11;14.5;4.5;4.5;4.5;0;1;2.5
slr0031-5UTR(Kopf);feature;32;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
slr0031-as;feature;114;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
slr0032;feature;918;1;0;0;1;2;18.5;56;135;66;37.5;45;27.5;18;5;5;4;0
slr0032-3UTR(Kopf);feature;49;1;0;0;0;0;0;0;2;0;0;0.33;0.67;0;0;0;0;0
slr0032-5UTR(Kopf);feature;238;1;0;0;1;1.5;9;18.5;45.5;13.5;5.5;14.5;7;3.5;4.5;1;1;1.5
slr0033;feature;315;1;0;0;0;1;4;16;35;10;4;9.33;6.17;1;0;0;0;0
slr0033-3UTR(Kopf);feature;601;1;0;0;0;5;4;18;22.5;2;7;3.5;1.5;2;0;0;0;0
slr0033-5UTR(Kopf);feature;9;1;0;0;0;0;0;0;0.5;0;0;0.83;0.67;0;0;0;0;0
slr0033-as;feature;49;1;0;0;0;0;1;2.5;3.83;0;0.5;2;1;3;0;0.5;0;0
slr0033-as2;feature;45;1;0;0;0;0;1;2.5;3.83;0;0.5;2;2;3;0;0.5;0;0
slr0036;feature;1170;1;0;0;0;4;0;13;19;2;5;13;0;1;2;0;2;0
slr0038;feature;399;1;0;0;2;1;15;33;44;26;26;23;7;12;0;6;4;0
slr0039;feature;1074;1;0;0;0;0;8;33;54;24;19;7;7;11;6;0;2;0
slr0039-as;feature;165;1;0;0;0;0;0;0.5;4;0.5;0;0.5;1.5;1;0;0;0;0
slr0040;feature;1359;1;0;0;7;3;19;115;267.5;108.5;88.5;111;65;73.5;49.5;23;16.5;2
slr0040-5UTR(Kopf);feature;167;1;2;0;27;92;859;3400;5866;2051;850;598;449;250.5;130;44;41.5;10
slr0040-as;feature;80;1;0;0;0;0;1;1.5;6;2;2.5;0;2;0.5;0;0;0;0
slr0040-as2;feature;49;1;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0;1
slr0041;feature;843;1;0;0;0;0;38;159;268;110;66.5;62;34;27;18.5;7;9;0
slr0042;feature;1731;1;0;0.5;4;7;102;449;869;433;326;258;180;153;69;39;40;0
slr0042-as;feature;136;1;0;0;1;2;6.5;11.5;21;3;1;2;0;1;0;0;0;0
slr0042-as2;feature;126;1;0;0;1;2;6.5;11.5;21;3;1;2;0;1;0;0;0;0
slr0042-as3;feature;62;1;0;0;0;0;0;1;0;3;0;0;0;0;0;0;0;0
slr0043;feature;2004;1;0;0;6;15;52;135;347;131;102;88;62;64;27;2;29;2
slr0044;feature;849;1;0;0;0;2;27;85;150;57;52;42;14;22;6;0;6;0
slr0049;feature;1197;1;0;0;1;5;27;48.5;78;36.5;30.83;35.17;36.5;15;4.5;3;4;1
slr0049-5UTR(Kopf);feature;32;1;0;0;0;0;0;0.5;3;0;2.83;2.67;0.5;1;0.5;0;0;0
slr0050;feature;981;1;0;0;0;0;2;5;24;13;11;5;5;4;2;0;0;0
slr0051;feature;792;1;0;0;0;0;4;14;20;13.5;10;6;4;4;2;1;2;0
slr0051-3UTR(Kopf);feature;285;1;0;0;0;0;0;0;0;1;1;0;2;0;0;0;0;0
slr0053;feature;540;1;0;2;6;8;22;83.5;112;34;29;30.5;15.5;15;19;9;7;0.33
slr0054;feature;528;1;0;0;0;0;6;57;132;98;59;35.5;27.5;16;16;12;6;0
slr0054-5UTR(Kopf);feature;12;1;0;0;0;0;0;1;11;6;2;4.5;0.5;4;2;0;0;0
slr0055;feature;492;1;0;0;0;1;1;2;8;5;3;6;6;3;2;0;2;0
slr0056;feature;975;1;0;0;1;0;3;30;62;23;21.5;16;13.5;13;4;2;0;0
slr0056-3UTR(Kopf);feature;95;1;0;0;0;0;1;0.5;3.5;0;1;1;0;0;0;0;0;0
slr0056-5UTR(Kopf);feature;38;1;0;0;0;0;1;0.5;0.5;0;0.5;1;0.5;0;0;0;0;0
slr0056-as;feature;45;1;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0
slr0056-as2;feature;108;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
slr0056-as3;feature;68;1;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0;0
slr0058;feature;429;1;0;0;1;0;2.5;8;20.5;8.5;11.5;9.5;3.5;4;1;1;1;0
slr0059;feature;306;1;0;0;0;0;1;3;6;5;4;4.5;2.5;1;0;3;0;0
slr0059-5UTR(Kopf);feature;567;1;0;0;1;2;4.5;19;26.5;10.5;12.5;11;7;7;1;2;1;0
slr0060;feature;1110;1;0;0;0;2;1;2;15;6;4;2;0;0;0;0;0;0
slr0061;feature;666;1;0;0;0;0;1;0;2;4.33;2;0;0;0;0;0;0;0
slr0063;feature;2019;1;0;0;2;8;57;271.5;589;246.5;216;172;117;119;81;42;52;4
slr0063-5UTR(Kopf);feature;66;1;0;0;0;0;2;3.5;7;1.5;1;3;0;4;0;0;3;0
slr0063-as;feature;155;1;0;0;0;0;2;2;5;0;0;0;0;4;0;0;2;0
slr0063-as2;feature;43;1;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0
slr0064;feature;1155;1;0;0;0;0;8;20;76;24;30;32;17;18;9;7;5;0
slr0065;feature;639;1;0;0;0;0;2;0;4.5;3;2;1;0;2;2;0;0;0
slr0065-5UTR(Kopf);feature;437;1;0;0;0;0;0;0;2.5;0;2;1;0;0;0;0;0;0
slr0066;feature;1107;1;0;0;0;0;2;2;6;4.5;7;4;0;0;2;0;2;0
slr0066-5UTR(Kopf);feature;80;1;0;0;0;0;0;0;1;1.5;0;0;0;0;0;0;0;0
slr0067;feature;1062;1;0;1;0;1;7;61.5;116;63.5;69.5;43;29;48;2;5;12;2
slr0067-3UTR(Kopf);feature;74;1;0;0;0;0;0;0;2;0;0.5;0;0;2;0;0;0;1
slr0067-5UTR(Kopf);feature;54;1;0;0;0;0;0;3.5;4;5.5;3;1;1;1;0;0;0;1
slr0069;feature;660;1;0;0;0;0;0;0;0;2;3;0;1;0;0;0;0;0
slr0070;feature;993;1;0;0;0;0;0;0;10;6.5;4;1.5;1;0;0;0;0;0
slr0070-5UTR(Kopf);feature;252;1;0;0;0;0;0;0;4;0.5;3;0.5;1;0;0;0;0;0
slr0072;feature;795;1;0;0;1;0;3;12;29;7;10.25;11;3;4;2;0;6;1
slr0072-3UTR(Kopf);feature;89;1;0;0;1;0;0;0.5;0.5;0.5;1;0;0;0;0;0;0;0
slr0072-5UTR(Kopf);feature;8;1;0;0;0;0;0;0;0;0;0.25;0;0;0;0;0;0;0
slr0073;feature;948;1;0;0;0;4;15;51.5;128.67;55.17;50.5;29;11;10.5;4.5;6;3;0
slr0073-3UTR(Kopf);feature;271;1;0;0;0;2;1;0.5;7.67;0.67;0;0.5;1;0;0;0;0;0
slr0073-5UTR(Kopf);feature;103;1;0;0;0;0;0;10;9.5;4;12.5;3.5;1;1.5;1.5;0;0;0
slr0074;feature;1443;1;0;0;0;4;14;70;68.5;37.5;39;17.5;15;14.5;7.5;6;4.5;0
slr0074-5UTR(Kopf);feature;120;1;0;0;0;0;4.5;10;16.5;20.5;3;3.5;5;9.5;2.5;2;1.5;0
slr0075;feature;771;1;0;0;0;0;8;23;26;21;6;3;2;3;2;2;0;0
slr0076;feature;1362;1;0;0;0;2;6;24;29;13.5;16;13;5;1;6;0;0;0
slr0077;feature;1263;1;0;0;0;0;7;13.33;31;22.5;7;7;6;2;2;0;0;0
slr0078;feature;390;1;0;0;0;0;3;13;13.5;15;13.5;4.5;2;6;7.5;0;0;0
slr0078-5UTR(Kopf);feature;115;1;0;0;0;0;0;1;8.5;3;4.5;5.5;0;2;0.5;1;0;0
slr0079;feature;2442;1;0;0;1;2;9;72;167.5;64.5;37;29;26;16;10;2;4;0
slr0079-as;feature;96;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0
slr0080;feature;483;1;0;0;0;0;0;2;5.5;2;4;2;2.5;1;0;2;0;0
slr0080-3UTR(Kopf);feature;88;1;0;0;0;0;0;0;2.5;1;0;0;0.5;0;0;0;0;0
slr0080-5UTR(Kopf);feature;149;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0
slr0080-as;feature;227;1;0;0;0;0;0;2;2;0;3;0;0;0;0;0;0;0
slr0081;feature;789;1;0;0;0;5;21.5;69.33;123.5;52;55.5;14;4;15;8;0;4;0
slr0082;feature;1332;1;0.5;2;3;2;7.67;40.83;82;53.33;29.83;32;15.33;27.83;16;9.67;10.67;4
slr0082-3UTR(Kopf);feature;21;1;0.5;0;0;0;1.67;0.83;5;4.83;1.83;1.5;1.33;1.33;1;0.67;0.67;0
slr0082-5UTR(Kopf);feature;144;1;0;0;2;2;5;22;45;12;5.5;6.5;2;6.5;11;4;1;0
slr0083;feature;1479;1;0;0;0;10;58.5;195.5;391.5;152.5;105.5;84.5;59;29;36.5;16.5;14;3
slr0083-3UTR(Kopf);feature;97;1;0;0;3;2;8;15;9.5;3;0.5;5.5;2;1;0;0.5;0;0
slr0083-5UTR(Kopf);feature;111;1;0;0;0;0;1.67;7.83;19;11.33;11.83;4.5;2.33;2.33;4.5;0.67;0.67;0
slr0084;feature;633;1;0;0;0;2;4;14.5;24.5;9;0.5;3;2;2;2;0;3;0
slr0084-5UTR(Kopf);feature;61;1;0;0;0;0;0;2.5;2.5;3;0.5;3;0;0;0;0;1;0
slr0086;feature;1596;1;0;0;3;0;0;6;4;9;13.5;3;5;1;4;0;0;0
slr0086-5UTR(Kopf);feature;26;1;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0
slr0088;feature;1629;1;0;0;0;0;2;2;5.5;9;13.5;6;0;0.5;1;0;0;0
slr0088-5UTR(Kopf);feature;26;1;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0
slr0089;feature;954;1;0;0;0;0;2.75;11;10.33;4.5;1.5;3;3;2;0;2;0;3
slr0089-5UTR(Kopf);feature;260;1;0;0;0;0;0;0;0.5;0;0;0;0;0.5;0;0;0;0
slr0090;feature;1020;1;0;0;0;0;0;2;3.33;4;3.5;3;2;0;0;0;0;0
slr0090-5UTR(Kopf);feature;959;1;0;0;0;0;2.75;11;10.33;4.5;2;3;3;2;0;2;0;3
slr0091;feature;1371;1;0;0;0;0;0;3;4;6;10;3;3;0;0;0;0;0
slr0092;feature;774;1;0;0;1;0;0;0;1;2;6;1;1;0.5;0;2.5;0;0
slr0092-as;feature;75;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
slr0093;feature;999;1;0;1;0;6;24;94.5;160.5;71;39.5;33.5;28.5;31.5;17.5;19;18;0.5
slr0093-5UTR(Kopf);feature;109;1;0;0;0;0;2;16.5;35.5;18;5;15;7.5;25;13.5;21;24;8.5
slr0095;feature;663;1;0;0;2;0;0;4;19;4;2.5;4.5;5;3;4;0.5;0;0
slr0096;feature;1671;1;0;0;0;2;0;8;15;8;12.5;9.5;8.5;13;0;0;2;0
slr0096-5UTR(Kopf);feature;33;1;0;0;0;0;0;0;1;0;1.5;0.5;0.5;1;0;0;0;0
slr0099;feature;1020;1;0;0;0;0;1.25;3.17;5.12;14.77;19.35;7.87;2.98;8.33;4.27;4.33;4.4;0
slr0103;feature;441;1;0;0;0;0.5;5;13.83;17.33;4;5.5;0;1;2.5;1;1;0;1
slr0104;feature;2436;1;0.33;0;0;6;10;51.33;94.83;36;38;27.5;8;22;4;22;8;0
slr0104-3UTR(Kopf);feature;91;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
slr0104-5UTR(Kopf);feature;276;1;0;0;0;0.5;5;13.83;17.83;4;5.5;0.5;1;2.5;1;1;0;1
slr0104-as;feature;97;1;0;0;0;0;0;0;1;0;0;1;2;0;1;0;0;0
slr0105;feature;1389;1;0;0;0;0;0;13.5;16;8;7;6.5;1;0;0;2;0;0
slr0106;feature;705;1;0;0;0;0;3;7.5;13;2;4;2.5;0;0;0;1;0;0
slr0106-as;feature;127;1;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0;0
slr0108;feature;1257;1;0;0;0;0;0;6;11;9;9;4;4;6;4;2;0;0
slr0109;feature;957;1;0;0;0;0;1;3;14;6;2;1;0;1;0;0;4;0
slr0110;feature;636;1;0;0;0;0;2;2.5;4;2;4.5;0;3;3;2;0;1.5;2
slr0110-5UTR(Kopf);feature;31;1;0;0;0;0;0;0.5;2;1;0.5;0;1;1;0;0;0.5;0
slr0111;feature;522;1;0;0;0;0;0;0;3;13;6;0;1;0;0;1;0;0
slr0111-as;feature;26;1;0;0;4;1;1;0;3;0;1;1;0;0;0;0;0;0
slr0112;feature;558;1;0;0;0.33;0;6.5;19;23.17;13.17;16.5;5.5;5.5;4;5.5;0;0.5;0
slr0112-3UTR(Kopf);feature;35;1;0;0;0;0;0;0;1.67;0.67;0;0;0;0;0;0;0;0
slr0112-5UTR(Kopf);feature;73;1;0;0;0;0;1.5;6;7.5;1.5;8.5;0.5;2.5;0;3.5;0;1.5;0
slr0114;feature;1533;1;0;0;0;0;5;7;23;15.5;12;2;9;4;0;6;0;0
slr0114-5UTR(Kopf);feature;89;1;0;0;0;0;0;0;5.67;1.17;0;0;0;4;0;0;0;0
slr0115;feature;726;1;0;0;0;0;0;6;6;2;4.5;7;0;2;5;1;2;0
slr0115-5UTR(Kopf);feature;45;1;0;0;0;0;0;2;1;2;0;0;0;0;0;1;0;0
slr0116;feature;747;1;0;0;0;0;0;5;0;7;5.5;2;2;0;2;0;0;0
slr0118;feature;1380;1;0;0;1;4;5.5;118.5;211;73.5;38;45;16.5;10.5;13.5;4;8;0
slr0118-5UTR(Kopf);feature;98;1;0;0;0;0;1.5;9.5;18;12;2;5;1.5;2.5;2.5;0;0;0
slr0119;feature;957;1;0;0;0;0;2;0;2;1;3;4;2;0;0;1;1;0
slr0120;feature;723;1;0;0;0;0;1;4;3.5;5;1.5;4;2;2;6;0;0;0
slr0121;feature;1488;1;0;2;0;3;8;25;64;18;14.5;19;2;6;6.5;3;3.5;0
slr0121-3UTR(Kopf);feature;76;1;0;0;0;0;0;6;9.5;0;4;3;0;0;0;0;2;0
slr0121-5UTR(Kopf);feature;153;1;0;0;0;0;0;5;15;5;3;9;0;2;3.5;0;2;0
slr0142;feature;735;1;0;0;0;0;1;0;0;1;4;2;0;0;0;0;0;0
slr0143;feature;3576;1;0;0;1;0;14;47;117;48.5;41;17.5;15.5;10.5;12;4;7;0
slr0143-5UTR(Kopf);feature;94;1;0;0;0;0;0;2;0;0.5;0;0.5;1.5;1.5;0;0;0;0
slr0143-as;feature;36;1;0;0;0;0;2;3;5;0;0;2;0;2;1;0;0;0
slr0143-as2;feature;100;1;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0
slr0144;feature;789;1;0;0;4;16;78.5;510;998.5;461;356.5;264.5;179.5;142.5;73;25;40.5;0
slr0144-5UTR(Kopf);feature;207;1;0;2;3;0;3;33.5;65.5;24.5;16;11;10;19.5;2;4;5;0
slr0144-as;feature;86;1;0;0;0;0;2;2;6;3;0;2;0;2;2;0;0;0
slr0145;feature;411;1;0;0;0;2;35;150.5;309;153.5;120;126.5;57.5;73;51;19.5;10;1.5
slr0145-as;feature;111;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
slr0146;feature;513;1;0;0;2;4;70.5;240;488;202;97;97;55.5;49;38;7.5;17;1.5
slr0147;feature;666;1;0;2;8;19.5;104;372.5;997;583;313;228;114.5;119.5;29.5;14;18;3
slr0148;feature;483;1;0;0;7;32.5;110;413;749;349;274.5;331;202.5;154.5;45.5;25.5;15.5;0
slr0149;feature;471;1;0;0;2;8;58;238.5;407;149.5;131.5;121.5;102;95.5;30;13.5;6.5;4
slr0150;feature;312;1;2;0;0;0;23;111;258;167.5;126.5;119.5;57.5;70.5;30;8;18.5;2
slr0151;feature;963;1;0;2;20;15;57;272;643;297;229;195;119;140;60;26;43;11
slr0151-as;feature;49;1;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0
slr0152;feature;1896;1;0;0;2;0;11.5;62;121;67;43;17;16;25;10;4;3;4
slr0152-as;feature;27;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
slr0156;feature;2697;1;0;0;0;1;6;7;12;16.5;18.5;3;4;4;0;0;0;0
slr0156-5UTR(Kopf);feature;34;1;0;0;0;0;0;0;0;1.5;0.5;0;0;0;0;0;0;0
slr0157;feature;489;1;0;0;0;0;0;4;0;5;5;0;0;0;0;0;0;0
slr0161;feature;1110;1;0;0;4;10;51;193.5;299.5;140.5;133;106;74.5;49.5;29;22.5;4;3
slr0161-5UTR(Kopf);feature;55;1;0;0;0;0;1;5.5;6.5;4.5;4;3;2.5;2.5;0;0.5;0;0
slr0162;feature;498;1;0;0;0;1;14.5;79;184.5;55;68.5;67.5;34.5;39.5;28.5;11.5;16;0
slr0163;feature;744;1;0;0;0;0;21.5;107;195.5;91;65;56.5;45.5;38.5;25.5;8.5;5;2
slr0164;feature;678;1;0;0;1.5;2;21.5;77.5;168.5;89.5;27;35.5;22;18;6;2;0;0
slr0164-5UTR(Kopf);feature;73;1;0;0;0.5;0;4.5;20.5;36.5;15.5;4;11.5;3;4;0;0;0;0
slr0165;feature;609;1;0;2;0;0;9;60;126;39;46;46;19;18;14;4;8;2
slr0166;feature;303;1;0;0;0;0;0;0.67;2.5;2.67;0.83;0.67;0;0;0;0;0;0
slr0168;feature;1932;1;0;2.5;1;1;4;14;25;14;10;12;3;6;7.33;3;0;0
slr0169;feature;642;1;0;0;0;0;1.5;7;35;9.5;6.5;7.5;2;8.5;1;0;0;0
slr0169-3UTR(Kopf);feature;131;1;0;0;0;0;0;1.5;1;0;0.5;0.5;1;0;3;0;1;0
slr0169-5UTR(Kopf);feature;145;1;0;0;0;0;0.5;4;4;2.5;0;2;0.5;2.5;0.33;0;0;0
slr0171;feature;528;1;0;0;0;0;0;3;0;3;2;4;0;0.67;1.33;0;0;0
slr0171-3UTR(Kopf);feature;11;1;0;0;0;0;0;0;0;0.33;0;0;0;0.67;1.33;0;0;0
slr0171-5UTR(Kopf);feature;98;1;0;0;0;0;0;0.5;1;1;0;0;0.5;0;0;0;0;0
slr0171-as;feature;41;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slr0172;feature;468;1;0;0;0;0;7.5;19;29.5;17.83;10;4.5;3.5;2.5;1;0;2;0
slr0172-3UTR(Kopf);feature;384;1;0;0;0;0;0.5;3.5;15.5;4.5;5;0.5;2;1.5;0;0;5;0
slr0172-5UTR(Kopf);feature;50;1;0;0;0;0;0;0.5;2;0.33;0;0;0.5;0.67;2.33;0;0;0
slr0179;feature;1074;1;0;0;0;2;2;25;24.5;7;24.5;5.5;5;2;4;0;3;0
slr0179-5UTR(Kopf);feature;46;1;0;0;0;0;0;1;2.5;1;0.5;1.5;0;0;0;0;0;0
slr0180;feature;1017;1;0;0;0;0;0;0.89;0.58;3.46;9.27;5.65;2.18;0.35;0.17;0;0;0
slr0181;feature;783;1;0;0;0;3;12;33;34;13;7;4.5;5;3;2.5;2;3;1
slr0181-5UTR(Kopf);feature;34;1;0;0;0;0;0;2;0;1.5;0;1.5;1;1;0.5;0;0;3
slr0184;feature;621;1;0;0;0;0;5;12.5;17;5;5;6;0;0;0;2;2;0
slr0184-5UTR(Kopf);feature;29;1;0;0;0;0;0;0.5;1;1;0;0;0;0;0;0;0;0
slr0185;feature;597;1;0;0;0;0;0;0;2;7;3;4;3;0;0;0;0;0
slr0185-3UTR(Kopf);feature;181;1;0;0;0;0;0;0;3;1;1;2;0;0;0;0;0;0
slr0185-5UTR(Kopf);feature;36;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
slr0186;feature;1602;1;0;0;3;7;48;179;356.5;166.5;109.5;106;65;48;31;11;5;0
slr0186-5UTR(Kopf);feature;41;1;0;0;0;1;2;9;13.5;6.5;2.5;3;2;0;0;1;0;0
slr0191;feature;1608;1;0;1;5;3;14;32;54.5;49.5;16;33;20;6;0;0;1;0
slr0191-5UTR(Kopf);feature;51;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0
slr0192;feature;345;1;0;0;0;0;0;10;20.5;1;4;2;7;0;2;2;0;0
slr0192-as;feature;160;1;0;0;0;0;2;6;7;6;0;2;0;3;0;0;0;0
slr0193;feature;456;1;0;0;0;5;6.5;64;110.5;51;28;25;2.5;6.5;5.5;8.5;0;2
slr0193-3UTR(Kopf);feature;105;1;0;0;0;0;0.5;6.5;12;9;4.5;3.5;3.5;1;0;0;0;0
slr0193-5UTR(Kopf);feature;163;1;0;0;0;2;2;16.5;55.5;19.5;19.5;11;1;5;2.5;0.5;0;0
slr0193-as;feature;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
slr0194;feature;708;1;0;0;0;0;0;20.75;37.5;11.5;14.5;10;5.5;17;1;5;5.5;0
slr0194-3UTR(Kopf);feature;53;1;0;0;0;0;0.33;2.25;3.83;0.83;0;0;0.67;2;0.67;0;0.5;0
slr0194-5UTR(Kopf);feature;119;1;0;0;0;0;0;2.5;0;1;1.5;2.5;0.5;0.5;0;0;0;0
slr0195;feature;552;1;0;0;0;0;1.33;5.75;4.83;4.83;2;0.5;1.67;1;0.67;0;0;0
slr0195-5UTR(Kopf);feature;4;1;0;0;0;0;0.33;3.75;0.83;0.83;0;0.5;0.67;0;0.67;0;0;0
slr0196;feature;282;1;0;0;0;0;0;0;0;1.5;1.5;0;0;0;0;0;0;0
slr0196-5UTR(Kopf);feature;97;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0
slr0197;feature;1662;1;0;0;1;4;1.5;9;14.33;7.5;4.5;4;3;2;0;0;0;0
slr0197-as;feature;144;1;0;0;0;0;0;0;3;8;1;2;6;3;2;0;0;0
slr0199;feature;876;1;0;0;0;0;2;3;5;8;4;4;0;0;0;0;0;0
slr0199-as;feature;87;1;0;0;0;0;0;3;2;2;0;0;0;0;0;0;0;0
slr0201;feature;906;1;0;0;1;0;0;5;9;6;4;2;0;2;1;0;1;0
slr0201-3UTR(Kopf);feature;183;1;0;0;0;0;0;0;1;1;0;1;0;0;0;2;0;0
slr0201-5UTR(Kopf);feature;23;1;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0
slr0204;feature;417;1;0;0;2;0;0;0;2;5;0;1;0;0;0;0;0;0
slr0207;feature;1623;1;0;0;0;2;9;23;44.5;21;14;4;4;4;2;2;0;0
slr0207-5UTR(Kopf);feature;38;1;0;0;0;0;0;0.5;3;2;0;0;1;0;0;0;0;0
slr0208;feature;780;1;0;0;0;1;1;9.5;22.25;14;9.5;4.5;9;16.5;3.5;2;0;0
slr0208-3UTR(Kopf);feature;86;1;0;0;0;1.5;0;2.5;1.5;0.5;1.5;0;0;2;0;0;0;0
slr0208-5UTR(Kopf);feature;39;1;0;0;0;0;0;2;9;1.5;2.5;0.5;3;3.5;0.5;0;0;0
slr0208-as;feature;241;1;0;0;0;0;0;9;8;3;4;6;2;3;0;2;1;0
slr0208-as2;feature;139;1;0;0;0;0;1;2;3;0;1;1;0;0;0;0;0;0
slr0209;feature;1047;1;1;0;2;2;2;0;1;7;3;1;0;0;4;1;0;0
slr0210;feature;1254;1;0;0;0;1;0;7;12;7;4.5;1;0;0;0;0;0;0
slr0210-5UTR(Kopf);feature;65;1;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0
slr0210-as;feature;102;1;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0
slr0211;feature;1212;1;0;0;0;0.5;22;104;202.83;87.33;47;31.83;22.83;27;13;4;6;3
slr0211-3UTR(Kopf);feature;214;1;0;0;0;1.5;0;3;6;1.5;1.5;0;1;0;0;0;0;0
slr0211-5UTR(Kopf);feature;22;1;0;0;0.67;0;1;10.17;29.83;8.5;3.5;4.83;2.17;6.33;2;0;0;1
slr0212;feature;3588;1;0;0;0;3;14;67;174.5;38.5;31;33;13;12;4;9;4;2
slr0212-5UTR(Kopf);feature;40;1;0;0;0;0;0;0;3.5;0.5;1;2;0;0;0;1;0;0
slr0213;feature;1629;1;0;2;1.5;5;11;30;68;30;16;18;5;22;11;2;6.5;2
slr0213-5UTR(Kopf);feature;125;1;0;0;0;0;0;0;8;2;5;1;0;3;1;0;1.5;0
slr0213-as;feature;89;1;0;0;0;4;13;18;17;6;5;0;2;2;1;2;2;0
slr0214;feature;1275;1;0;0;0;0;1;1;3;10;2;3;4;4;0;0;0;0
slr0216;feature;558;1;0;0;0;0;2;1;7.5;8.5;2.5;2;0;3;0;0;0;0
slr0216-5UTR(Kopf);feature;21;1;0;0;0;0;0;0;0.5;0.5;0.5;0;0;1;0;0;0;0
slr0216-as;feature;91;1;0;0;0;0;0;0;0;4;0;0;0;0;0;2;0;1
slr0217;feature;423;1;0;0;0;0;5.5;27.5;49.5;25;26.5;15;4;5;5;2;4;0
slr0217-5UTR(Kopf);feature;52;1;0;0;0;0;0.5;4.5;3.5;0;1.5;1;0;1;0;2;0;0
slr0220;feature;2169;1;1;0;2.5;3;3.5;16;44;20.5;11;12;10;12.5;2;0;4;0
slr0220-3UTR(Kopf);feature;246;1;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0
slr0220-5UTR(Kopf);feature;85;1;0;1;1.5;0;0;0;3;1.5;0;0;0;0.5;1;0;0;0
slr0222;feature;3537;1;0;0;0;0;5;17;26;20.83;13;5;3.5;3.5;2;0;2;0
slr0222-3UTR(Kopf);feature;82;1;0;0;0;0;1;4;2.5;0;0;0;0.5;1.5;0;0;0;0
slr0222-5UTR(Kopf);feature;372;1;0;0;0;0;0;3;1.5;3.83;0;1.5;0;0.5;0;0;0;0
slr0224;feature;696;1;0;0;2;0;0.12;3;9;5.18;10.17;3.05;0;1;0;0;0;0
slr0226;feature;1449;1;0;0;5.5;13;112.5;464;763.5;259;129;82;78.5;79;25.5;19;6.5;0
slr0226-3UTR(Kopf);feature;175;1;0;0;0;0;7;14.5;19;7.5;4.5;4;6;3.5;3;0;0.5;0
slr0226-5UTR(Kopf);feature;69;1;0;0;0;0.33;4.5;32;75.5;36.5;16.5;8;4.5;7.5;1.5;1;1;0
slr0226-as;feature;94;1;0;0;0;0;2;0;2;0;0;0;0;3;1;0;0;0
slr0228;feature;1884;1;0;2;0;6;14.5;93.83;260.5;176.5;111;94;74;98.5;53;13.5;14;10
slr0228-3UTR(Kopf);feature;3;1;0;0;0;0;0;4.5;10.5;5.5;4;2;0;1;3;0.5;1;0
slr0228-5UTR(Kopf);feature;34;1;0;0;0;0;0.5;1;2;2;0;0;1;0.5;0;0;0;0
slr0229;feature;873;1;0;0;0;0;2;1;0;4;4;2;7;2;2;2;2;2
slr0230;feature;849;1;0;0;0.2;0.2;1.82;2.66;6.59;12.31;8.92;4.06;1.35;0.62;0.25;0.26;0.11;0.1
slr0230-3UTR(Kopf);feature;25;1;0;0;0;0;0;0.02;0.09;0.19;0.06;0.33;0;0;0;0;0;0
slr0230-5UTR(Kopf);feature;27;1;0;0;0;0;0;0.13;0.16;1.37;0.08;0.05;0;0;0.05;0.06;0;0
